STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2001,,7.11,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2002,,6.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2003,,6.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2004,,6.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2005,,6.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2006,,6.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2007,,6.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2008,,6.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2009,,6.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2010,,6.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2011,,6.45,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2012,,6.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2013,,6.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2014,,7.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2015,,7.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2016,,7.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2017,,7.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2018,,7.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2019,,8.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2020,,8.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2021,,8.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2022,,8.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,BGR,Bulgaria,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2023,,8.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1978,,1.15,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1980,,1.22,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1985,,1.42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1990,,1.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1991,,1.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1992,,1.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1993,,1.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1994,,1.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1995,,1.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1996,,1.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1997,,1.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1998,,1.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1999,,1.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2000,,1.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2001,,1.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2002,,1.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2003,,1.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2004,,1.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2005,,1.87,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2006,,1.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2007,,2.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2008,,2.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2009,,2.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2010,,2.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2011,,2.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2012,,3.04,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2013,,3.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2014,,3.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2015,,3.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2016,,4.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2017,,4.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2018,,4.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2019,,4.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2020,,5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,CHN,China (People’s Republic of),HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2021,,5.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1993,,6.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1994,,6.07,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1995,,5.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1996,,6.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1997,,6.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1998,,6.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1999,,5.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2000,,6.03,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2001,,6.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2002,,5.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2003,,5.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2004,,5.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2005,,5.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2006,,5.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,HRV,Croatia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2007,,5.65,,,,,,,,,,,,,
